year,title,id,imdbid,rating
1988,Earth Girls Are Easy,8406,0097257,2
1988,Lady in White,8515,0095484,1
1988,Gorillas in the Mist,8771,0095243,3
1988,Bull Durham,9060,0094812,2
1988,Igla,9206,0097561,0
1988,"Bear, The",9418,0095800,0
1988,Rambo III,9410,0095956,0
1988,"Big Blue, The",9453,0095250,2
1988,Vibes,9489,0096378,1
1988,Hiroshima Maiden,9666,0224412,3
1988,Elvira: Mistress of the Dark,9676,0095088,3
1988,&#39;Gator Bait 2: Cajun Justice,9737,0094588,0
1988,"Sisterhood, The",9751,0096114,3
1988,Emmanuelle 6,9758,0095094,3
1988,Red Scorpion,9769,0098180,0
1988,"Bourne Identity, The",9821,0094791,0
1988,Stand and Deliver,10295,0094027,1
1988,Dirty Rotten Scoundrels,10328,0095031,1
1989,Back to the Future Part II,150,0096874,3
1989,Uncle Buck,159,0098554,3
1989,When Harry Met Sally,181,0098635,3
1989,Resan till Melonia,336,0098189,1
1989,Road House,511,0098206,1
1989,Police Academy 6: City Under Siege,581,0098105,1
1989,Mystery Train,591,0097940,3
1989,"Little Mermaid, The",666,0097757,3
1989,Majo no takky&ucirc;bin (Kiki&#39;s Delivery Service),700,0097814,3
1989,Fat Man and Little Boy,734,0097336,1
1989,Troop Beverly Hills,849,0098519,3
1989,Steel Magnolias,924,0098384,3
1989,Batman,1023,0096895,1
1989,Indiana Jones and the Last Crusade,1049,0097576,0
1989,Star Trek V: The Final Frontier,1201,0098382,1
1989,Shirley Valentine,1103,0098319,3
1989,Przesluchanie,1463,0084548,3
1989,Ghostbusters II,1540,0097428,2
1989,"Honey, I Shrunk the Kids",1603,0097523,3
1989,Wild Orchid,1499,0100934,3
1989,"Abyss, The",1478,0096754,3
1989,Let It Ride,1640,0097731,2
1989,Fletch Lives,1833,0097366,1
1989,Weekend at Bernie&#39;s,1834,0098627,1
1989,"Get Smart, Again!",1847,0097423,3
1989,"Sex, Lies, and Videotape",2065,0098724,2
1989,"&#39;Burbs, The",2074,0096734,1
1989,Henry V,2353,0097499,3
1989,Dead Poets Society,2361,0097165,1
1989,Bill &amp; Ted&#39;s Excellent Adventure,2463,0096928,2
1989,She-Devil,2488,0098309,3
1989,All Dogs Go to Heaven,2528,0096787,3
1989,Crimes and Misdemeanors,2619,0097123,3
1989,Major League,3808,0097815,1
1989,"Seventh Continent, The",3803,0098327,3
1989,Leviathan,3932,0097737,3
1989,Drugstore Cowboy,3934,0097240,2
1989,UHF,4036,0098546,1
1989,Meet The Feebles,4175,0097858,3
1989,Shag,4268,0098300,3
1989,Say Anything...,4270,0098258,2
1989,Licence to Kill,4364,0097742,2
1989,Oranges Are Not The Only Fruit,4397,0098032,3
1989,"Dream Team, The",4579,0097235,0
1989,"Cook, the Thief, His Wife &amp; Her Lover, The",4597,0097108,1
1989,Dead Calm,4606,0097162,0
1989,Leningrad Cowboys Go America,4646,0097728,0
1989,Teen Witch,4760,0098453,3
1989,Turner &amp; Hooch,5277,0098536,1
1989,Chopper Chicks in Zombietown,5534,0103959,3
1989,Born on the Fourth of July,5574,0096969,3
1989,A Nightmare on Elm Street 5: The Dream Child,6024,0097981,3
1989,Do the Right Thing,6594,0097216,2
1989,Friday the 13th Part VIII: Jason Takes Manhattan,6675,0097388,3
1989,Glory,6975,0097441,0
1989,Loverboy,7048,0097790,3
1989,Godzilla vs. Biollante,7213,0097444,3
1989,Lethal Weapon 2,7222,0097733,3
1989,Driving Miss Daisy,7255,0097239,3
1989,Field of Dreams,7268,0097351,2
1989,My Left Foot,7269,0097937,3
1989,Millennium,7438,0097883,3
1989,"Delinquents, The",7842,0097182,3
1989,National Lampoon&#39;s Christmas Vacation,8323,0097958,3
1989,Celia,8470,0094849,3
1989,Babar: The Movie,8507,0096869,3
1989,Savage Beach,8997,0098257,3
1989,Kickboxer,9485,0097659,0
1989,Blind Fury,9487,0096945,1
1989,"Karate Kid Part III, The",9515,0097647,0
1989,"Killer, The",9528,0097202,0
1989,Farewell to the King,9539,0097334,0
1989,Tango &amp; Cash,9727,0098439,0
1989,"Return of Swamp Thing, The",9752,0098193,3
1989,"Punisher, The",9770,0098141,1
1990,Total Recall,118,0100802,1
1990,Back to the Future Part III,151,0099088,1
1990,"Witches, The",209,0100944,3
1990,Home Alone,432,0099785,3
1990,Mermaids,443,0100140,3
1990,It,454,0099864,1
1990,Misery,459,0100157,1
1990,Postcards from the Edge,533,0100395,3
1990,Life Is Sweet,796,0100024,3
1990,Nikita,869,0100263,3
1990,"Handmaid&#39;s Tale, The",926,0099731,3
1990,Mindwalk,1173,0100151,3
1990,Ghost,1130,0099653,3
1990,Paris is Burning,1441,0100332,3
1990,Tremors,1663,0100814,3
1990,"I, the Worst of All",1728,0100990,3
1990,White Hunter Black Heart,1935,0100928,1
1990,Pretty Woman,2156,0100405,3
1990,Goodfellas,2211,0099685,3
1990,Darkman,2242,0099365,0
1990,Bimbos B.C.,2379,0196378,3
1990,An Angel at My Table,2296,0099040,3
1990,"Bonfire of the Vanities, The",2313,0099165,2
1990,Edward Scissorhands,2442,0099487,3
1990,Wild at Heart,2577,0100935,2
1990,Joe Versus the Volcano,2820,0099892,2
1990,Flatliners,2942,0099582,3
1990,Die Hard 2,2963,0099423,3
1990,"Hunt for Red October, The",3000,0099810,1
1990,Happily Ever After,3247,0099733,3
1990,"Russia House, The",3524,0100530,0
1990,Close-Up,3561,0100234,1
1990,Qin yong,3566,0098147,3
1990,Dark Angel (I Come in Peace),3662,0099817,0
1990,A Little Night Music,3721,0359610,3
1990,"Long Walk Home, The",4034,0100046,3
1990,I Hired a Contract Killer,4080,0099818,0
1990,Strangers in Good Company,4174,0102993,3
1990,I love you to death,4574,0099819,3
1990,Child&#39;s Play 2,4706,0099253,3
1990,Troll 2,4719,0105643,3
1990,Miller&#39;s Crossing,4750,0100150,0
1990,Air America,4807,0099005,0
1990,Predator 2,5182,0100403,2
1990,RoboCop 2,5237,0100502,1
1990,Teenage Mutant Ninja Turtles,5284,0100758,2
1990,A Tale of Springtime,5301,0097106,3
1990,"Match Factory Girl, The",5333,0098532,3
1990,Europa Europa,5347,0099776,2
1990,Portrait of a Marriage,5399,0098897,3
1990,Lord of the Flies,5556,0100054,0
1990,Stella,5581,0100691,2
1990,"Welcome Home, Roxy Carmichael",5614,0100911,3
1990,Jacob&#39;s Ladder,5688,0099871,1
1990,Where the Heart Is,5776,0100924,3
1990,Presumed Innocent,5777,0100404,1
1990,Dragon Ball Z: The Movie - The Tree of Might,5908,0142233,1
1990,Alice,6081,0099012,3
1990,Criminal Justice,6289,0099321,3
1990,Kindergarten Cop,6542,0099938,3
1990,Cry-Baby,6562,0099329,3
1990,"Nasty Girl (Das schreckliche M&auml;dchen), The",6656,0100557,3
1990,Dragon Ball Z: Bardock - The Father of Goku,7426,0142245,0
1990,Dances with Wolves,7626,0099348,1
1990,Rosencrantz &amp; Guildenstern Are Dead,7659,0100519,1
1990,Hidden Agenda,8021,0099768,3
1990,Class of 1999,8043,0099277,2
1990,"Rescuers Down Under, The",8051,0100477,1
1990,"Godfather: Part III, The",8061,0099674,3
1990,Metropolitan,8097,0100142,3
1990,"Reflecting Skin, The",8584,0100469,1
1990,Barbarian Queen II: The Empress Strikes Back,8929,0103768,3
1990,"Sheltering Sky, The",9481,0100594,0
1990,Bullet in the Head,9529,0099426,1
1990,Navy Seals,9530,0100232,0
1990,Delta Force 2: The Colombian Connection,9532,0099399,1
1990,Naked Tango,9537,0100222,1
1990,"No Retreat, No Surrender 3: Blood Brothers",9546,0100266,0
1990,Lionheart,9563,0100029,1
1990,Rocky V,9726,0100507,0
1990,Hiroshima: Out of the Ashes,9813,0099772,3
1990,Gremlins 2: The New Batch,9923,0099700,2
1990,Nightbreed,10013,0100260,3
1990,Quick Change,10356,0100449,0
1990,Days of Being Wild,10394,0101258,2
1990,Blue Steel,10415,0099160,2
1991,"Silence of the Lambs, The",32,0102926,3
1991,Beauty and the Beast,183,0101414,3
1991,Thelma &amp; Louise,266,0103074,3
1991,Omohide poro poro,308,0102587,3
1991,Other People's Money,467,0102609,3
1991,Point Break,512,0102685,0
1991,Tacones Lejanos,710,0103030,3
1991,Fried Green Tomatoes,767,0101921,3
1991,Terminator 2: Judgement Day,847,0103064,3
1991,Shakes the Clown,879,0102898,3
1991,Impromptu,913,0102103,3
1991,Hook,1033,0102057,2
1991,Flirting,1346,0101898,2
1991,Raise the Red Lantern,1297,0101640,3
1991,White Fang,1125,0103247,1
1991,Closet Land,1429,0101597,0
1991,Doc Hollywood,1089,0101745,1
1991,Robin Hood: Prince of Thieves,1579,0102798,3
1991,"Fisher King, The",1405,0101889,3
1991,Toy Soldiers,1697,0103112,0
1991,"Naked Gun 2 1/2: The Smell of Fear, The",1825,0102510,1
1991,Slacker,1846,0102943,3
1991,"Double Life of Veronique, The",2180,0101765,3
1991,Salmonberries,2216,0102829,3
1991,Barton Fink,2315,0101410,1
1991,Black Robe,2326,0101465,1
1991,&#39;Merci la vie&#39;,2408,0102436,3
1991,Daughters of the Dust,2455,0104057,3
1991,An American Tail: Fievel Goes West,2491,0101329,3
1991,Don&#39;t Tell Mom the Babysitter&#39;s Dead,2637,0101757,3
1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,2740,0103060,3
1991,Delirious,2785,0101701,1
1991,Night on Earth,2846,0102536,3
1991,Motorama,2857,0104922,1
1991,Critters 3,2913,0101627,3
1991,Rubin and Ed,3036,0102817,0
1991,"Object of Beauty, The",3058,0102573,3
1991,Bill &amp; Ted&#39;s Bogus Journey,3251,0101452,1
1991,What About Bob?,3292,0103241,2
1991,Hudson Hawk,3544,0102070,3
1991,Hot Shots!,3563,0102059,1
1991,Star Trek VI: The Undiscovered Country,3592,0102975,2
1991,"Addams Family, The",3595,0101272,3
1991,"Rocketeer, The",3987,0102803,1
1991,Into The Woods,4241,0099851,3
1991,"Last Boy Scout, The",4290,0102266,3
1991,Neon City,4358,0104981,3
1991,Life Stinks,4577,0102303,0
1991,Defending Your Life,4631,0101698,3
1991,L.A. Story,4666,0102250,3
1991,Europa,4736,0101829,0
1991,"Princess and the Goblin, The",4973,0107875,3
1991,Lethal Games,5133,0100009,3
1991,Madonna: Truth or Dare,5260,0102370,3
1991,My Girl,5265,0102492,3
1991,"Lovers on the Bridge, The",5332,0101318,1
1991,Boyz n the Hood,5638,0101507,2
1991,"Linguini Incident, The",5639,0102313,3
1991,"Five Heartbeats, The",5814,0101891,1
1991,Dick Tracy,5833,0099422,1
1991,Freddy&#39;s Dead: The Final Nightmare,6028,0101917,2
1991,Dragon Ball Z: Cooler&#39;s Revenge,6089,1125254,0
1991,Nekromantik 2,6335,0102522,1
1991,Soapdish,6371,0102951,3
1991,Robin Hood,7146,0102797,1
1991,"People Under the Stairs, The",7163,0105121,3
1991,Hachi-gatsu no rapusodi,7172,0101991,3
1991,Paprika,7235,0098063,3
1991,JFK,7200,0102138,3
1991,City Slickers,7365,0101587,3
1991,Riff-Raff,7609,0100491,0
1991,Frankie and Johnny,7632,0101912,1
1991,My Own Private Idaho,7650,0102494,1
1991,Oscar,7655,0102603,2
1991,Cape Fear,7938,0101540,3
1991,Mediterraneo,8062,0102426,2
1991,Until the End of the World,9094,0101458,3
1991,Samurai Cop,9322,0130236,1
1991,Highlander II,9378,0102034,1
1991,Deathstalker IV: Match of Titans,9517,0099388,1
1991,Delta Force 3: The Killing Game,9533,0101702,0
1991,Kickboxer 2: The Road Back,9548,0102202,0
1991,Double Impact,9564,0101764,1
1991,"Manta, Manta",9810,0102397,3
1991,Child&#39;s Play 3,9847,0103956,2
1991,Showdown in Little Tokyo,10117,0102915,3
1991,"Commitments, The",10265,0101605,3
1992,Reservoir Dogs,18,0105236,0
1992,Aladdin,98,0103639,0
1992,Alien 3,296,0103644,0
1992,Home Alone 2: Lost in New York,433,0104431,3
1992,Glengarry Glen Ross,450,0104348,0
1992,A Few Good Men,451,0104257,1
1992,A League of Their Own,560,0104694,3
1992,Buffy the Vampire Slayer,748,0103893,3
1992,Bob Roberts,818,0103850,1
1992,Batman Returns,1025,0103776,0
1992,Gas Food Lodging,1345,0104321,3
1992,Sister Act,1352,0105417,3
1992,Army of Darkness,1276,0106308,2
1992,"Muppet Christmas Carol, The",1101,0104940,3
1992,"Mighty Ducks, The",1126,0104868,1
1992,FernGully: The Last Rainforest,1157,0104254,3
1992,Toys,1836,0105629,3
1992,Full Contact,1867,0105851,1
1992,Death Becomes Her,1869,0104070,3
1992,Orlando,1877,0107756,2
1992,El Mariachi,1886,0104815,0
1992,My Cousin Vinny,1895,0104952,1
1992,Enchanted April,2128,0101811,3
1992,Passion Fish,2349,0105107,3
1992,Howards End,2415,0104454,3
1992,Twin Peaks: Fire Walk With Me,2432,0105665,3
1992,Sarafina!,2457,0105316,3
1992,Leaving Normal,2466,0104697,3
1992,Single White Female,2504,0105414,3
1992,This is My Life,2506,0105577,3
1992,Newsies,2628,0104990,1
1992,Straight Talk,2709,0105481,3
1992,"Crying Game, The",3141,0104036,2
1992,Porco Rosso (Kurenai no Buta),3414,0104652,1
1992,King of Beggars,3556,0100963,2
1992,"Player, The",3636,0105151,3
1992,Scent of a Woman,3787,0105323,1
1992,Baraka,3937,0103767,0
1992,Dead Alive,4141,0103873,3
1992,Malcolm X,4391,0104797,3
1992,Wayne&#39;s World,4731,0105793,1
1992,Stop! Or My Mom Will Shoot,4779,0105477,2
1992,Chaplin,4782,0103939,1
1992,"Cutting Edge, The",4839,0104040,3
1992,Ladybugs,4837,0104670,3
1992,Como agua para chocolate,4838,0103994,3
1992,Husbands and Wives,4903,0104466,3
1992,Basic Instinct,4940,0103772,1
1992,Dracula,4947,0103874,3
1992,Damage,4952,0104237,3
1992,Hero,4999,0104412,1
1992,Candyman,5005,0103919,3
1992,"Lawnmower Man, The",5241,0104692,1
1992,Boomerang,5318,0103859,3
1992,Un Coeur en Hiver,5425,0105682,3
1992,"Bikini Carwash Company, The",5533,0103812,3
1992,Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo,5593,1517470,0
1992,Sneakers,5654,0105435,1
1992,Dragon Ball Z: The Return of Cooler,6090,0142237,0
1992,A River Runs Through It,6123,0105265,2
1992,Singles,6317,0105415,2
1992,Hellraiser III: Hell on Earth,6397,0104409,3
1992,Peter&#39;s Friends,6702,0105130,3
1992,Dragon Inn,6862,0105859,3
1992,Unforgiven,7006,0105695,3
1992,Freddie as F.R.O.7.,7601,0104298,1
1992,"Last of the Mohicans, The",7031,0104691,2
1992,Split Second,7179,0105459,0
1992,Tom and Jerry: The Movie,7191,0105616,3
1992,Hard Boiled,7245,0104684,0
1992,HouseSitter,7640,0104452,1
1992,Bitter Moon,8287,0104779,3
1992,Critters 4,8393,0101628,1
1992,Leap of Faith,8583,0104695,2
1992,Encino Man,8622,0104187,1
1992,"Bodyguard, The",8991,0103855,2
1992,Just another girl on the I.R.T,9000,0104575,1
1992,"Hand That Rocks the Cradle, The",9922,0104389,3
1992,Dien Bien Phu,9107,0104105,0
1992,"Lover / L&#39;amant, The",9221,0101316,1
1992,Stay Tuned,9242,0105466,2
1992,Strictly Ballroom,9331,0105488,1
1992,Passenger 57,9785,0105104,1
1992,Schtonk,9812,0105328,3
1993,Jurassic Park,109,0107290,3
1993,Groundhog Day,114,0107048,2
1993,Demolition Man,117,0106697,0
1993,Mrs. Doubtfire,436,0107614,3
1993,Point of No Return/The Assassin,543,0107843,3
1993,Sleepless in Seattle,556,0108160,2
1993,Umi ga kikoeru,558,0108432,3
1993,Hocus Pocus,587,0107120,3
1993,Swing Kids,727,0108265,1
1993,Manhattan Murder Mystery,810,0107507,3
1993,Ruby in Paradise,852,0108000,3
1993,Dazed and Confused,861,0106677,3
1993,"Sandlot, The",899,0108037,0
1993,Bad Boy Bubby,950,0106341,1
1993,Three Colors: Blue,984,0108394,3
1993,Robin Hood: Men in Tights,1067,0107977,3
1993,Cool Runnings,1602,0106611,1
1993,Boxing Helena,1517,0106471,1
1993,"Wedding Banquet, The",1195,0107156,3
1993,Homeward Bound: The Incredible Journey,1088,0107131,1
1993,Dave,1133,0106673,3
1993,"Secret Garden, The",1434,0108071,3
1993,Addams Family Values,1436,0106220,3
1993,Sister Act 2: Back in the Habit,1353,0108147,3
1993,Undercover Blues,1097,0108442,1
1993,Schindler&#39;s List,1497,0108052,3
1993,Fei hu wai zhuan,1637,0104246,2
1993,Death Train,1666,0106689,3
1993,Even Cowgirls Get The Blues,1790,0106834,3
1993,Fatal Instinct,1856,0106873,3
1993,"Princess and the Cobbler, The",1940,0112389,0
1993,"Trial, The",2182,0108388,1
1993,"Piano, The",2230,0107822,3
1993,Once Upon a Forest,2492,0107745,3
1993,"Nightmare Before Christmas, The",2543,0107688,1
1993,Sonatine,2847,0108188,0
1993,Little Buddha,2892,0107426,1
1993,"Fugitive, The",2916,0106977,2
1993,"Joy Luck Club, The",3088,0107282,3
1993,"Age of Innocence, The",3097,0106226,3
1993,Heart and Souls,3123,0107091,2
1993,Pieces of April,3176,0311648,3
1993,Tombstone,3180,0108358,3
1993,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),3330,0106417,3
1993,Searching for Bobby Fischer,3336,0108065,0
1993,Cliffhanger,3369,0106582,1
1993,Untamed Heart,3396,0108451,3
1993,"Heroic Trio, The",3405,0105619,3
1993,Naked,3550,0107653,3
1993,"Evil Cult, The",3692,0108624,3
1993,"Beverly Hillbillies, The",3704,0106400,3
1993,Gypsy,3715,0107065,3
1993,"Remains of the Day, The",3761,0107943,1
1993,Cannibal! The Musical,3921,0115819,0
1993,Indien,4337,0107214,0
1993,Super Mario Bros.,4422,0108255,3
1993,Telling Secrets,4555,0108310,3
1993,Coneheads,4636,0106598,3
1993,Batman: Mask of the Phantasm,4877,0106364,0
1993,Gettysburg,4917,0107007,0
1993,Indian Summer,5065,0107212,3
1993,Dragon: The Bruce Lee Story,5083,0106770,3
1993,RoboCop 3,5238,0107978,3
1993,Body of Evidence,5243,0106453,3
1993,Heidi,5285,0107099,3
1993,Short Cuts,5316,0108122,3
1993,Body Snatchers,5521,0106452,3
1993,Rising Sun,5580,0107969,1
1993,"Firm, The",6474,0106918,3
1993,"Blood In, Blood Out",5665,0106469,0
1993,Bhaji on the Beach,5725,0106408,3
1993,Philadelphia,5919,0107818,2
1993,Sliver,6076,0108162,3
1993,Hot Shots! Part Deux,6173,0107144,3
1993,Farewell My Concubine,6215,0106332,0
1993,True Romance,6349,0108399,1
1993,What&#39;s Eating Gilbert Grape,6492,0108550,3
1993,Matinee,6844,0107529,1
1993,Arctic Blue,7055,0106303,1
1993,Dragon Ball Z: The History of Trunks,7209,0142247,1
1993,Body Bags,7272,0106449,1
1993,"Pelican Brief, The",7277,0107798,3
1993,"Making of &#39;...And God Spoke&#39;, The",7418,0107492,1
1993,In the Name of the Father,7514,0107207,2
1993,What&#39;s Love Got to Do with It,7526,0108551,3
1993,A perfect world,7611,0107808,1
1993,Benny &amp; Joon,7619,0106387,1
1993,Indecent Proposal,7642,0107211,0
1993,In the Line of Fire,7667,0107206,1
1993,Kika,7699,0107315,3
1993,La casa de los esp&iacute;ritus,7840,0107151,3
1993,Poetic Justice,8148,0107840,3
1993,"Man Without a Face, The",8552,0107501,1
1993,Mi vida loca,8568,0107566,3
1993,Heaven &amp; Earth,8652,0107096,2
1993,Six Degrees of Separation,8759,0108149,3
1993,Much Ado About Nothing,9033,0107616,1
1993,Fear of a Black hat,9155,0106880,1
1993,"I Killed My Lesbian Wife, Hung Her on a Meathook, and Now I Have a Three Picture Deal at Disney",9398,0166222,3
1993,Last Action Hero,9466,0107362,1
1993,Hard Target,9565,0107076,1
1993,Space Zombie Bingo!!!,9735,0314713,0
1993,Leprechaun,10136,0107387,1
1993,Guilty as sin,10205,0107057,2
1994,Pulp Fiction,91,0110912,3
1994,"Lion King, The",100,0110357,1
1994,Interview with the Vampire,120,0110148,1
1994,Heisei tanuki gassen pompoko,261,0110008,1
1994,"Shawshank Redemption, The",339,0111161,0
1994,Speed,440,0111257,3
1994,Ace Ventura: Pet Detective,441,0109040,2
1994,Clerks.,488,0109445,1
1994,"Stand, The",537,0108941,3
1994,Heavenly Creatures,567,0110005,3
1994,Drop Zone,571,0109676,2
1994,Timecop,574,0111438,1
1994,Forrest Gump,776,0109830,1
1994,Reality Bites,860,0110950,3
1994,Dumb &amp; Dumber,890,0109686,2
1994,Stargate,959,0111282,1
1994,Little Women,960,0110367,3
1994,"Santa Clause, The",1051,0111070,1
1994,"Return of Jafar, The",1066,0107952,0
1994,"Pagemaster, The",1208,0110763,1
1994,Angels in the Outfield,1128,0109127,1
1994,True Lies,1098,0111503,3
1994,"Client, The",1535,0109446,3
1994,Amateur,1571,0109093,3
1994,Pat and Margaret,1734,0124829,3
1994,"Professional, The",1755,0110413,3
1994,Bad Girls,1786,0109198,3
1994,Go Fish,1788,0109913,3
1994,Naked Gun 33 1/3: The Final Insult,1826,0110622,2
1994,Beverly Hills Cop III,1850,0109254,0
1994,Police Academy: Mission to Moscow,1914,0110857,1
1994,Ed Wood,1920,0109707,3
1994,Eat Drink Man Woman,2121,0111797,3
1994,Muriel&#39;s Wedding,2209,0110598,3
1994,Mina Tannenbaum,2210,0110521,3
1994,Crooklyn,2350,0109504,3
1994,"Shadow, The",2535,0111143,0
1994,Priest,2852,0110889,3
1994,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,4326,0110054,3
1994,Fear City: A Family-Style Comedy,2972,0109440,3
1994,Blue Sky,3004,0109306,3
1994,J&#39;ai pas sommeil,3008,0110171,3
1994,Trading Mom,3044,0111470,3
1994,"Hudsucker Proxy, The",3062,0110074,1
1994,"Last Seduction, The",3104,0110308,1
1994,Wing Chun,3106,0111800,2
1994,Giorgino,3133,0109900,3
1994,"Fantastic Four, The",3162,0109770,1
1994,I Like It Like That,3179,0110091,3
1994,No Escape,3243,0110678,0
1994,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),3331,0109277,3
1994,Oleanna,3431,0110722,0
1994,"Adventures of Priscilla, Queen of the Desert, The",3501,0109045,3
1994,Street Fighter,3522,0111301,3
1994,Getting Any?,3657,0110524,0
1994,"Specialist, The",3788,0111255,1
1994,"Crow, The",3820,0109506,3
1994,"Corrina, Corrina",3840,0109484,3
1994,"Swan Princess, The",3973,0111333,1
1994,Chungking Express,4056,0109424,1
1994,"Road to Wellville, The",4112,0111001,3
1994,It&#39;s Pat,4421,0110169,3
1994,Three Colors: White,4515,0111507,1
1994,Sister My Sister,4602,0111205,3
1994,Star Trek Generations,4618,0111280,3
1994,Birds 2: Land&#39;s End,4645,0109275,3
1994,"Mask, The",4697,0110475,1
